log2FoldChange	ENTREZID	SYMBOL
1.74322210518353	219855	SLC37A2
-0.57375303407584	83872	HMCN1
0.863510562699369	56981	PRDM11
-1.62176022381505	55582	KIF27
-0.72815015364074	64388	GREM2
1.42258553264984	683	BST1
0.675870085382354	8914	TIMELESS
-0.869348959558764	57648	KIAA1522
-1.51405944496883	114798	SLITRK1
0.571834172901674	151195	CCNYL1
-0.630112079881047	274	BIN1
-0.372398963831833	51573	GDE1
0.343325389288182	5977	DPF2
-0.420116979328582	836	CASP3
-2.03637713006682	26872	STEAP1
-0.499556131687554	10423	CDIPT
0.439784602225288	55831	EMC3
-0.343674626893082	23047	PDS5B
-0.201023022184327	10933	MORF4L1
-0.92777725612657	9912	ARHGAP44
-0.255808185024396	10951	CBX1
0.400771614122522	56990	CDC42SE2
-0.510512140084133	23522	KAT6B
0.697061148411777	9880	ZBTB39
-0.265673045253825	56252	YLPM1
-1.24150228672873	79641	ROGDI
0.772031861078661	79974	CPED1
-0.536993104244057	4060	LUM
-0.274712684690377	4077	NBR1
0.645827880041641	55026	TMEM255A
0.774579693750912	29107	NXT1
-0.653012603754748	51668	HSPB11
-1.0553182586079	288	ANK3
-0.812999529062552	79575	ABHD8
0.69011847018335	23414	ZFPM2
1.04653064241652	7064	THOP1
0.203249333365487	8087	FXR1
2.7055668671795	153020	RASGEF1B
0.745773344687207	255252	LRRC57
1.18532475223752	133522	PPARGC1B
2.9123032685723	26499	PLEK2
-0.686957675958111	23255	MTCL1
0.321579858889964	5315	PKM
0.300083855571907	10963	STIP1
-0.891555660759529	127700	OSCP1
-0.343813118474576	55288	RHOT1
-0.256068985828262	4076	CAPRIN1
-2.03603690085909	54756	IL17RD
0.548153590164232	4299	AFF1
-0.414357798720658	10000	AKT3
0.743293840411444	23220	DTX4
-0.363187750193212	94239	H2AFV
-0.347703500515329	57583	TMEM181
-1.23379640091649	9468	PCYT1B
-0.675436667014675	56834	GPR137
0.360346365627959	86	ACTL6A
0.372487693272687	51809	GALNT7
1.08093181860187	6092	ROBO2
-0.255206238010819	57136	APMAP
-0.392751462504485	2975	GTF3C1
-0.375601127435227	26268	FBXO9
-0.337709540820368	84280	BTBD10
-0.535614781406963	8614	STC2
-1.91857132630907	285613	RELL2
-0.242802120575419	55291	PPP6R3
-2.42584452973484	651	BMP3
-0.778102827670075	23704	KCNE4
-1.07289388850919	81544	GDPD5
2.54412046317713	114827	FHAD1
0.415860181700713	6629	SNRPB2
0.320383673175726	8668	EIF3I
0.63163960415598	9839	ZEB2
0.525191193064803	10434	LYPLA1
0.529465202000576	7763	ZFAND5
-0.985087917963335	2042	EPHA3
-0.779592219508426	5860	QDPR
0.309687405828674	5660	PSAP
0.485884124573233	51530	ZC3HC1
0.327324047673453	51726	DNAJB11
-1.97128332742171	92104	TTC30A
2.372432685416	23114	NFASC
-0.185112893363051	92140	MTDH
-0.262231570735446	5594	MAPK1
0.530687730347381	81857	MED25
-0.852050753493893	55179	FAIM
-2.07808429813418	257194	NEGR1
-0.468484779742616	817	CAMK2D
-0.508138207861941	2068	ERCC2
0.337028460039957	22993	HMGXB3
-0.27172369014305	5537	PPP6C
0.372261181810781	64771	C6orf106
0.775519737073055	23098	SARM1
0.960496999404358	55319	TMA16
0.311129499388352	23317	DNAJC13
-0.478421440257517	83989	FAM172A
0.591407996663814	100133941	CD24
0.290728910064129	9868	TOMM70
0.397969488527787	22926	ATF6
0.460307004099563	2119	ETV5
0.54160281639535	1894	ECT2
-0.509220624427497	79411	GLB1L
-0.337619864034188	51193	ZNF639
0.48431326136484	11018	TMED1
0.865672261625283	84959	UBASH3B
0.28034462980192	57590	WDFY1
0.44955788503834	10714	POLD3
0.327331977479915	10726	NUDC
-0.302733237238661	5270	SERPINE2
-0.631072761791615	79901	CYBRD1
1.50255199060192	145864	HAPLN3
-0.327702292371625	3913	LAMB2
1.30551873605664	10005	ACOT8
-0.954321991985563	4329	ALDH6A1
-0.48733422133126	4820	NKTR
-1.04366558031069	84319	CMSS1
-1.10406025805396	285671	RNF180
-0.379892505404737	11124	FAF1
-0.315382182811024	29956	CERS2
0.767778146015854	55787	TXLNG
-1.47597804693127	5239	PGM5
0.450815592131404	57038	RARS2
2.99740183872144	3574	IL7
-0.5881169873334	26056	RAB11FIP5
-0.761094114061573	3300	DNAJB2
-0.39674619078212	5358	PLS3
-0.32806503580819	8301	PICALM
-0.32536660011226	3340	NDST1
0.361297359438822	4200	ME2
-1.62999812293962	170690	ADAMTS16
0.840051546755038	929	CD14
0.820746529843082	10221	TRIB1
1.8709390165427	80243	PREX2
0.324496631954098	63897	HEATR6
0.789616777579967	9816	URB2
-0.64535848055038	149345	SHISA4
-0.632132055550425	6584	SLC22A5
0.366052927292636	29789	OLA1
-0.797825730596258	11041	B4GAT1
0.438933813014033	90701	SEC11C
0.441080169803236	153222	CREBRF
0.434782154187377	9069	CLDN12
2.3382588013503	4916	NTRK3
-0.371229660618391	121665	SPPL3
-0.303969363656112	444	ASPH
-0.365726754216934	84516	DCTN5
0.367673989398101	4690	NCK1
-0.247961225369819	9902	MRC2
-0.353107065093075	81631	MAP1LC3B
-0.634874192058992	388650	FAM69A
0.518417535691402	55829	VIMP
-1.10753202467569	64218	SEMA4A
-0.984190790942135	9079	LDB2
-0.447711599877074	5834	PYGB
0.231590037038812	4848	CNOT2
0.351951390362668	200734	SPRED2
-0.90191595589014	93380	MMGT1
0.345112115958732	1385	CREB1
-1.11690073409705	54509	RHOF
-0.62835233256996	1027	CDKN1B
0.479686466534423	8930	MBD4
1.91416268650567	3566	IL4R
-0.330486631087566	23400	ATP13A2
-1.49983341702903	80212	CCDC92
-1.04857058412799	7503	XIST
-0.688065147402181	1836	SLC26A2
-1.58314217007677	23043	TNIK
0.630658251671016	64763	ZNF574
0.810441861749558	51278	IER5
-0.937794312832956	166785	MMAA
-0.233223790898453	10521	DDX17
-0.633158209577968	55175	KLHL11
-0.349493827939552	79586	CHPF
-1.13492666296795	4093	SMAD9
0.380631061316319	9810	RNF40
0.269078012519787	22919	MAPRE1
-0.733751765114038	57520	HECW2
-0.453638448354805	7392	USF2
-1.38707578707491	2893	GRIA4
2.09797871653953	100303491	ZEB2-AS1
0.439730630261275	4853	NOTCH2
0.464574598191251	9221	NOLC1
-0.383581992107339	153339	TMEM167A
0.270789615346732	51304	ZDHHC3
-0.965245453712876	9846	GAB2
-0.32971998145852	29102	DROSHA
0.479011074154461	79571	GCC1
-0.430501805912003	149076	ZNF362
-0.337776524403057	51098	IFT52
1.10560891335535	56658, 202658	TRIM39, TRIM39-RPP21
-0.373269155319471	89970	RSPRY1
-0.369617978883335	387680	FAM21A
-2.37173191192265	3786	KCNQ3
-0.308460875863241	10902	BRD8
-0.932222249492055	10391	CORO2B
-2.51975642590232	163404	PLPPR5
-0.356453765944435	6832	SUPV3L1
2.91766328597098	84101	USP44
0.494879990830025	9166	EBAG9
-0.474368063131896	65123	INTS3
0.406940019075792	51639	SF3B6
0.354751755283106	25948	KBTBD2
0.407038931595464	23107	MRPS27
-0.372316082387769	11261	CHP1
0.268039438847125	9879	DDX46
0.273416738524544	8079	MLF2
0.263226789032736	54870	QRICH1
-1.00086528317025	9117	SEC22C
0.357167353679932	11338	U2AF2
0.728890069463998	85444	LRRCC1
-1.48945213798119	1030	CDKN2B
0.495196217978642	55308	DDX19A
-0.817800446464146	26275	HIBCH
0.190003502218195	163	AP2B1
0.490414879233298	144699	FBXL14
0.388889281670143	29028	ATAD2
2.9478343950602	4821	NKX2-2
0.586803292361493	10095	ARPC1B
0.481202717751023	7050	TGIF1
-0.396426421240708	4967	OGDH
-0.572394383607982	9819	TSC22D2
0.455557107015562	5771	PTPN2
0.684154898581092	80301	PLEKHO2
0.514735813075663	9232	PTTG1
-2.03304300941085	57569	ARHGAP20
0.337586151151308	10262	SF3B4
-0.422049807185182	7107	GPR137B
2.62853517509758	7133	TNFRSF1B
-2.29912181695126	5493	PPL
-1.53819677670565	79739	TTLL7
-0.466800442767395	10237	SLC35B1
-0.168968701346498	51663	ZFR
-0.446302304339128	10474	TADA3
0.882436063202741	81691	LOC81691
0.287427701954504	7150	TOP1
2.84825266386111	972	CD74
2.20602314865988	79949	PLEKHS1
-0.44642847477274	5631	PRPS1
-0.223232645129032	7879	RAB7A
-0.246376094013441	11216	AKAP10
-0.544244065400756	55664	CDC37L1
0.280849795154539	11228	RASSF8
0.452492408976491	55629	PNRC2
-0.297793098969512	8697	CDC23
-0.180371408335613	23244	PDS5A
-2.36654503393291	401237	CASC15
-0.774784169791397	55643	BTBD2
0.51737424641726	5139	PDE3A
-1.17007247706471	23359	FAM189A1
0.827799075130511	6949	TCOF1
-2.05242927506855	8927	BSN
0.301121845296278	3956	LGALS1
-0.501932380003551	9400	RECQL5
-0.387477193519288	3693	ITGB5
0.229971659488536	10971	YWHAQ
-1.37059544805311	7915	ALDH5A1
1.19662679591695	134265	AFAP1L1
-0.257095533414277	26173	INTS1
-0.236933617183713	387	RHOA
-0.797093506130268	158405	KIAA1958
0.605445627093909	85446	ZFHX2
-0.454641673343745	26003	GORASP2
-0.325567155878323	64764	CREB3L2
-0.334222142177128	29979	UBQLN1
-0.593380492328789	83667	SESN2
-0.26434630240207	6305	SBF1
0.226052337803021	9818	NUP58
0.325724394925126	9877, 441155	ZC3H11A, LOC441155
0.600786143465424	9788	MTSS1
-0.564649741174936	607	BCL9
-0.219091923301922	8777	MPDZ
-0.511411184370741	57419	SLC24A3
-1.27570296801537	56603	CYP26B1
0.563616037498193	57157	PHTF2
0.433402533837139	7029	TFDP2
-1.86215577820592	283554	GPR137C
-0.235840176686856	1386	ATF2
0.283759848166252	6302	TSPAN31
-2.41816407058389	340654	LIPM
0.60442219199166	63875	MRPL17
2.83585970191124	57624	NYAP2
0.348066942150717	9785	DHX38
-0.208401218783935	4289	MKLN1
1.08897513102556	55151	TMEM38B
-0.390864372895095	5906	RAP1A
-0.386469105959863	28969	BZW2
-0.586983188536152	169714	QSOX2
-1.0083523612174	79921	TCEAL4
0.488799253949171	55131	RBM28
1.74181733164633	100128927	ZBTB42
-1.77517954563934	3204	HOXA7
0.453373265054901	4734	NEDD4
0.523151984536014	3692	EIF6
-0.278257350701604	673	BRAF
0.50256999502201	3454	IFNAR1
0.267943338332939	5710	PSMD4
-0.460019912030804	27315	PGAP2
-2.74744976634668	441376	AARD
-0.308789169861573	84248	FYTTD1
-0.530662264866528	79026	AHNAK
-2.51335116280433	151473	SLC16A14
0.751337105034653	780	DDR1
-0.281811622680021	7184	HSP90B1
1.13382990887537	23616	SH3BP1
-0.468576872252738	51021	MRPS16
0.812528678103076	79003	MIS12
-1.92064513756301	254263	CNIH2
-0.582349971893386	159090	FAM122B
0.9303440519173	55374	TMCO6
-2.0589697954992	8842	PROM1
-0.463909658775421	11127	KIF3A
-0.321224860935748	56061	UBFD1
-0.74457980795932	6990	DYNLT3
-0.288725081947606	7227	TRPS1
-0.459011955658865	7803	PTP4A1
0.327061270326745	6229	RPS24
1.57617550950388	79689	STEAP4
-0.289596172238468	4771	NF2
-0.360824944252751	138050	HGSNAT
0.393420014333762	84991	RBM17
1.43108452707506	4837	NNMT
-2.47293018159004	389658	FAM150A
2.53025972668418	2826	CCR10
-0.841316315582312	145389	SLC38A6
-0.732202690514668	9649	RALGPS1
-1.54489152658537	79777	ACBD4
0.920299225177866	135293	PM20D2
0.443690741385122	56957	OTUD7B
-1.55552877260418	158866	ZDHHC15
0.71261345003105	51651	PTRH2
-1.22768015257681	7102	TSPAN7
-0.832870177259736	84918	LRP11
-1.47211075561453	10500	SEMA6C
-0.898467831433571	169270	ZNF596
-0.456055144305253	51184	GPN3
0.41949900231336	64431	ACTR6
-1.8309418229821	91608	RASL10B
-0.290955534544697	23187	PHLDB1
-1.04699233989082	392255	GDF6
0.433403706318179	23141	ANKLE2
-0.3160143807919	6876	TAGLN
-0.390774861518455	10067	SCAMP3
-0.536011877672919	9792	SERTAD2
-0.627022818975267	3855	KRT7
-1.89156573968353	22874	PLEKHA6
0.532669033039648	23609	MKRN2
-0.245429517149854	55161	TMEM33
0.246079727267779	375	ARF1
2.1939940680465	3036	HAS1
0.668648255174566	79048	SECISBP2
1.73082618156785	147166	TRIM16L
-0.272329533292065	11282	MGAT4B
0.527965989283877	65005	MRPL9
-0.924766031820024	26230	TIAM2
-0.50788828277045	121441	NEDD1
-0.848848045286722	27253	PCDH17
0.317739768479664	23545	ATP6V0A2
-0.664168467007417	80227	PAAF1
-0.4677535259465	10206	TRIM13
-0.414740799456184	5591	PRKDC
0.425362391458393	4522	MTHFD1
-0.666833288569103	339487	ZBTB8OS
1.50193767778604	84532	ACSS1
-0.444394727687266	23593	HEBP2
-0.631219604036032	56986	DTWD1
-0.624428769920825	196513	DCP1B
-0.443752636068451	3614	IMPDH1
-0.265072001410377	3488	IGFBP5
-1.10694596971368	79663	HSPBAP1
-1.45277095972113	6543	SLC8A2
0.324363482170153	6464	SHC1
-0.691836399817219	26235	FBXL4
-0.461763556917969	11319	ECD
-0.800841600797642	2736	GLI2
0.434483992778329	6120	RPE
-0.304307661893755	56987	BBX
-0.972348064558541	9973	CCS
-0.390011186875371	128	ADH5
-0.375598986878405	133619	PRRC1
-0.636838892116333	6935	ZEB1
-0.226433492057752	5869	RAB5B
-0.27910985972487	51669	SARAF
-0.381680736802313	5019	OXCT1
-0.655840379135933	149175	MANEAL
-0.269676115574841	9774	BCLAF1
0.664522708307517	4091	SMAD6
0.751997026629808	51690	LSM7
-1.05329145871323	115703	ARHGAP33
0.661425405989454	222663	SCUBE3
-0.275093592221531	3843	IPO5
0.274713679439491	7204	TRIO
0.486595598536614	23234	DNAJC9
1.76157915179183	9424	KCNK6
-0.884613649877948	57161	PELI2
0.228557118610497	23450	SF3B3
2.26220470156822	8823	FGF16
-1.0327846667499	22979	EFR3B
-0.290587332473421	55250	ELP2
0.612804842171457	91283	MSANTD3
-0.306342491985967	143384	CACUL1
-1.13084285789247	84105	PCBD2
-0.706698324154806	65258	MPPE1
-0.753576995044018	57214	CEMIP
0.498885217322916	9833	MELK
-0.643801309938097	5165	PDK3
2.83879475738948	286887	KRT6C
-0.321613620678781	50862	RNF141
-1.81436924477473	26471	NUPR1
0.875784327943432	129531	MITD1
0.64350803603254	9274	BCL7C
-1.96423621172182	80128	TRIM46
0.989994032428138	152007	GLIPR2
0.384097515134438	4218	RAB8A
2.82599641613483	6363	CCL19
-0.381731686924856	4089	SMAD4
0.61424774392131	57134	MAN1C1
0.79790027608708	51550	CINP
-0.295610137088186	1738	DLD
-0.462453779585017	5793	PTPRG
-1.94587271358485	114795	TMEM132B
0.593367669651083	84365	NIFK
-0.298561401170709	805, 808	CALM2, CALM3
-0.42170095508786	9266	CYTH2
-0.588747257712188	9282	MED14
-0.384108842961904	5868	RAB5A
-0.449918570208061	26227	PHGDH
-0.431510624370446	5530	PPP3CA
-0.288623333389113	22990	PCNX1
0.342545227480906	25929	GEMIN5
-2.09743068183463	8991	SELENBP1
0.943618687007293	23764	MAFF
0.789504739004783	9724	UTP14C
1.95106230325367	100506497	LOC100506497
-0.323749388439847	10949	HNRNPA0
0.272248342002208	10153	CEBPZ
-1.16172096841904	57540	DISP3
-0.360139687171231	515	ATP5F1
1.07808398980673	29106	SCG3
-0.269659300716019	51138	COPS4
-0.639363620783056	57704	GBA2
-2.23108087143592	55879	GABRQ
0.413828755090972	53371	NUP54
0.897711279161411	8178	ELL
1.14748873369309	9580	SOX13
0.228013030883811	5496	PPM1G
-0.605128478411428	1153	CIRBP
-1.30754958137068	8913	CACNA1G
-0.331914724691321	4054	LTBP3
0.279008667764011	23082	PPRC1
0.401268914129186	5352	PLOD2
-0.286400084092064	7155	TOP2B
-0.444334290626879	80209	PROSER1
0.842086162790803	5888	RAD51
0.265275334661485	10155	TRIM28
0.550111973661951	8815	BANF1
0.442221828240815	83605	CCM2
0.544003682126853	93594	TBC1D31
-1.12555452526474	4046	LSP1
-0.639012926409827	9194	SLC16A7
-0.328108931064757	5162	PDHB
0.345726693438877	55666	NPLOC4
-0.374375484057367	389677	RBM12B
0.292039664646071	51430	SUCO
-1.69496944828998	152110	NEK10
-0.18020829708683	9295	SRSF11
-0.325163342840961	23272	FAM208A
-0.282442890987872	11143	KAT7
1.85524688390909	567	B2M
2.29991685533798	8632	DNAH17
-0.539633958243559	58190	CTDSP1
2.2282672999328	7262	PHLDA2
0.325028860561041	6152	RPL24
0.56668837578021	79915	ATAD5
0.282153949080669	9183	ZW10
-0.858627876202316	55437	STRADB
-0.385189954846492	79982	DNAJB14
0.244017312723536	23085	ERC1
-0.906836324553359	340527	NHSL2
-1.33330490046389	340267	COL28A1
-0.241124213222809	1431	CS
-0.243717242127224	8078	USP5
-0.474817959022639	254251	LCORL
-0.792457402855457	221749	PXDC1
-1.36693924969628	9066	SYT7
-0.605122853763909	200894	ARL13B
1.97425261126603	717	C2
-0.145919021074065	372	ARCN1
-0.434863290379598	7327	UBE2G2
2.25789076349567	958	CD40
1.49014264031082	4919	ROR1
-0.936837968128126	57611	ISLR2
-0.254155211432095	93487	MAPK1IP1L
-0.790419014786751	115106	HAUS1
-0.911864784738073	58528	RRAGD
-0.428170171319065	51306	FAM13B
0.259465542109219	23139	MAST2
-0.677328024849049	83856	FSD1L
0.927901060486308	11320	MGAT4A
0.248586346631741	51582	AZIN1
-0.227429417362111	55129	ANO10
-1.49081971785695	148398	SAMD11
-0.908235903281221	9911	TMCC2
-0.529532968435332	55740	ENAH
1.28844595055426	4319	MMP10
0.399637251237403	83448	PUS7L
-0.373685213905185	60559	SPCS3
1.9010809123513	51659	GINS2
-0.641318124847096	10717	AP4B1
-0.565858234377451	26585	GREM1
-0.300733421596604	8802	SUCLG1
-0.489136758426956	57655	GRAMD1A
2.73746607703216	390259	BSX
0.664508232611235	1723	DHODH
0.928185486930889	128061	C1orf131
-0.500730261003187	10456	HAX1
0.3083501044487	10885	WDR3
0.403429160064161	5052	PRDX1
1.00416641680363	6449	SGTA
-0.391371724281658	4122	MAN2A2
-1.80611251616191	10826	FAXDC2
-0.443906413890776	23499, 643314	MACF1, KIAA0754
0.647065132740384	57406	ABHD6
-0.989682527478947	5365	PLXNB3
-0.243230742534741	84726	PRRC2B
-1.00954805396995	3798	KIF5A
-0.559214135824132	6878	TAF6
0.405986318311886	4238	MFAP3
-0.34876537654207	22839	DLGAP4
-0.858932325819738	57528	KCTD16
-1.05070199404071	51209	RAB9B
-0.715169358519244	25849	PARM1
-0.285849951325669	9520	NPEPPS
-1.14674602767366	93145	OLFM2
-0.962398356311766	80312	TET1
-0.695554765519062	122525	C14orf28
0.589467477032336	168455	CCDC71L
1.38365037422374	8273	SLC10A3
0.243612783070041	25942	SIN3A
-0.751059694407523	25903	OLFML2B
0.447587993659733	57484	RNF150
-0.283083114585957	51194, 101180901	IPO11, IPO11-LRRC70
0.406013449817922	1025	CDK9
1.47078141764811	7626	ZNF75D
-1.26084364410205	57143	ADCK1
2.72112171045834	79961	DENND2D
-0.410269884039921	9781	RNF144A
-0.667331571213682	5991	RFX3
-0.650561801075801	57178	ZMIZ1
-1.80132442311453	4632	MYL1
-0.213034212834443	1982	EIF4G2
-0.494535796923227	8611	PLPP1
0.872677824094555	94121	SYTL4
-0.205732898145799	81533	ITFG1
-0.38163979772824	2764	GMFB
-0.399572991471483	25817	FAM19A5
1.36013715580311	89849	ATG16L2
-1.05082658987163	79085	SLC25A23
0.257080349426847	6294	SAFB
0.591662371716913	55809	TRERF1
-0.28434661683341	8027	STAM
-0.578075769923722	55567	DNAH3
0.51980784945209	5051	PAFAH2
-1.95656267738456	22999	RIMS1
-0.350741780805751	23232	TBC1D12
0.414844803664373	5393	EXOSC9
-0.549168743641672	54808	DYM
-0.784220587284015	151313	FAHD2B
-0.189823705844188	1793	DOCK1
-1.63011208871837	112609	MRAP2
-0.530339532902661	5412	UBL3
-0.309093500217996	56912	IFT46
0.729463984578125	23765	IL17RA
0.6402526396662	990	CDC6
0.536952647840121	54788	DNAJB12
-0.755847697729565	10007	GNPDA1
-0.488832046375387	5058	PAK1
-0.313932477693315	23054	NCOA6
-0.688963457251955	79830	ZMYM1
-1.6167350872388	221955	DAGLB
-0.39260196801591	10056	FARSB
0.612607348793461	255743	NPNT
-0.588849782052686	55093	WDYHV1
0.199093941251376	1994	ELAVL1
-2.55618540758819	51249	TMEM69
-1.50892643798923	352954	GATS
-0.204075055957556	9101	USP8
0.290952160551903	152006	RNF38
0.312393130815615	56851	EMC7
0.216491980659575	26092	TOR1AIP1
-1.46156786099196	79846	CFAP69
-0.769187729095128	54532	USP53
-0.180423347652017	54495	TMX3
0.979926652853136	55247	NEIL3
-1.89750610682857	7273	TTN
1.19752470379319	10139	ARFRP1
-0.529314715059102	23463	ICMT
-0.279299427679129	221035	REEP3
1.75125360984108	3587	IL10RA
-0.518846345685232	84131	CEP78
0.379348223032351	6499	SKIV2L
1.99926093745242	10677	AVIL
1.25127107083155	64101	LRRC4
0.343033423039594	56902	PNO1
0.331264441330023	6730	SRP68
-0.205757412885602	3840	KPNA4
-0.218828036808517	56916	SMARCAD1
-0.985284258543142	54463	FAM134B
-1.54644479922528	283417	DPY19L2
1.7434209722441	116984	ARAP2
-0.563722488074555	51569	UFM1
-0.515481293106286	5740	PTGIS
0.307383683691156	11051	NUDT21
-0.366058631272029	7189	TRAF6
-0.344491429440898	8446	DUSP11
-1.7566944981376	57451	TENM2
-0.526809644186158	57820	CCNB1IP1
1.1891672560561	8644	AKR1C3
-0.724558314257421	55565	ZNF821
-0.414902908708863	51719	CAB39
-1.02785416373239	89891	WDR34
0.341564004295686	9055	PRC1
-0.645833707667111	222236	NAPEPLD
-0.974033155312308	53905	DUOX1
0.224154580943723	57680	CHD8
-0.289826853307069	4720	NDUFS2
-0.637356153189418	84935	MEDAG
-0.603750945297344	54622	ARL15
-0.908961891206374	4867	NPHP1
-0.262689497331529	51421	AMOTL2
0.190697667015056	79892	MCMBP
0.587331359328348	5426	POLE
0.328593349306269	9440	MED17
0.876260659776646	65010	SLC26A6
-0.812482848886242	84279	PRADC1
-2.05786649722341	11122	PTPRT
2.70364057074916	1236	CCR7
-1.1383784275579	261729	STEAP2
-1.3684826401149	89876	MAATS1
1.11905398378401	158326	FREM1
-0.726622354105515	10903	MTMR11
-0.531196557391879	63891	RNF123
0.596184029883839	57552	NCEH1
-2.53808978244353	5475	PPEF1
-1.70064285366565	22996	TTC39A
-0.283790931953613	55870	ASH1L
0.341389407528716	23478	SEC11A
-1.28917191012744	79628	SH3TC2
-0.629300476038415	152579	SCFD2
-0.203685357232642	10565	ARFGEF1
-0.473003049386387	220042	DDIAS
0.564924571064584	1031	CDKN2C
0.182602765701281	1072	CFL1
-0.55642471930317	22897	CEP164
-0.682257392743349	25906	ANAPC15
0.319624627054433	51107	APH1A
-1.18750667248738	116931	MED12L
-0.794619308803571	79671	NLRX1
0.35197004253001	8480	RAE1
0.397112225239233	26225	ARL5A
-0.274789092126843	9969	MED13
0.582217370705707	284403	WDR62
-0.33560596556715	439921	MXRA7
-0.39006687208425	146223	CMTM4
-0.963014810596101	54957	TXNL4B
-1.8839491774096	266743	NPAS4
-0.574377569131243	883	CCBL1
-0.517162225187659	51175	TUBE1
-0.320169327006256	11057	ABHD2
-1.4553220891591	2918	GRM8
0.768662148651202	79980	DSN1
-2.13187091493597	357	SHROOM2
-0.531708633960193	131965	METTL6
1.50331056908368	729085	FAM198A
-0.414918792672507	79658	ARHGAP10
-0.666452783926331	4660	PPP1R12B
0.449271080033349	64319	FBRS
-0.353989553117224	11332	ACOT7
-0.9380386870844	144406	WDR66
0.65357523135743	6160	RPL31
-0.904869742893636	10244	RABEPK
-1.0905874249947	26025	PCDHGA12
